startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
20.02.2023,26.02.2023,apartments,2,1,93588.83,1661.38
20.02.2023,26.02.2023,apartments,2,0,84359.89,1613.9
20.02.2023,26.02.2023,apartments,3,1,163091.02,1924.31
20.02.2023,26.02.2023,apartments,3,0,133371.07,1719.48
20.02.2023,26.02.2023,apartments,4,1,501841.8,3088.59
20.02.2023,26.02.2023,apartments,4,0,285466.07,2107.44
20.02.2023,26.02.2023,soldApartments,,,123591.74,1743.1
20.02.2023,26.02.2023,soldApartments,1,,52441.13,1492.38
20.02.2023,26.02.2023,soldApartments,2,,87429.31,1654.19
20.02.2023,26.02.2023,soldApartments,3,,145228.67,1809.77
20.02.2023,26.02.2023,soldApartments,4,,342945.88,2372.59
20.02.2023,26.02.2023,soldApartments,,1,142689.78,1841.15
20.02.2023,26.02.2023,soldApartments,,0,114190.84,1694.84
20.02.2023,26.02.2023,soldApartments,1,1,49127.53,1358.56
20.02.2023,26.02.2023,soldApartments,1,0,54123.14,1560.31
20.02.2023,26.02.2023,soldApartments,2,1,93886.14,1706.4
20.02.2023,26.02.2023,soldApartments,2,0,83932.84,1625.92
20.02.2023,26.02.2023,soldApartments,3,1,171091.29,1993.87
20.02.2023,26.02.2023,soldApartments,3,0,133552.52,1726.66
20.02.2023,26.02.2023,soldApartments,4,1,514670.9,3077.61
20.02.2023,26.02.2023,soldApartments,4,0,275745.04,2096.7
27.02.2023,05.03.2023,listings,,,117461.07,1663.12
27.02.2023,05.03.2023,listings,1,,53153.75,1451.48
27.02.2023,05.03.2023,listings,2,,86830.92,1570.94
27.02.2023,05.03.2023,listings,3,,141903.41,1746.85
27.02.2023,05.03.2023,listings,4,,324580.44,2284.93
27.02.2023,05.03.2023,listings,,1,122052.81,1625.34
27.02.2023,05.03.2023,listings,,0,114132.87,1690.5
27.02.2023,05.03.2023,listings,1,1,51202.23,1292.96
27.02.2023,05.03.2023,listings,1,0,54702.63,1577.3
27.02.2023,05.03.2023,listings,2,1,87364.19,1508.68
27.02.2023,05.03.2023,listings,2,0,86355.35,1626.47
27.02.2023,05.03.2023,listings,3,1,154690.18,1784.8
27.02.2023,05.03.2023,listings,3,0,134723.59,1725.55
27.02.2023,05.03.2023,listings,4,1,473517.1,2860.43
27.02.2023,05.03.2023,listings,4,0,257169.94,2024.44
27.02.2023,05.03.2023,apartments,,,126992.37,1741.43
27.02.2023,05.03.2023,apartments,1,,55217.35,1494.43
27.02.2023,05.03.2023,apartments,2,,88316.85,1637.89
27.02.2023,05.03.2023,apartments,3,,143842.75,1791.19
27.02.2023,05.03.2023,apartments,4,,356049.8,2430.71
27.02.2023,05.03.2023,apartments,,1,143977.65,1822.35
27.02.2023,05.03.2023,apartments,,0,117352.61,1695.5
27.02.2023,05.03.2023,apartments,1,1,54899.06,1368.23
27.02.2023,05.03.2023,apartments,1,0,55415.61,1573.04
27.02.2023,05.03.2023,apartments,2,1,94388.6,1675.35
27.02.2023,05.03.2023,apartments,2,0,84606.02,1615
27.02.2023,05.03.2023,apartments,3,1,164233.71,1933.22
27.02.2023,05.03.2023,apartments,3,0,133306.46,1717.81
27.02.2023,05.03.2023,apartments,4,1,502851.52,3100.23
27.02.2023,05.03.2023,apartments,4,0,287631.77,2118.68
27.02.2023,05.03.2023,soldApartments,,,124248.43,1750.93
27.02.2023,05.03.2023,soldApartments,1,,52704.62,1501.99
27.02.2023,05.03.2023,soldApartments,2,,88318.71,1667.02
27.02.2023,05.03.2023,soldApartments,3,,145222.79,1809.81
27.02.2023,05.03.2023,soldApartments,4,,338505.39,2360.11
27.02.2023,05.03.2023,soldApartments,,1,144159.41,1862.43
27.02.2023,05.03.2023,soldApartments,,0,114676.78,1697.33
27.02.2023,05.03.2023,soldApartments,1,1,49583.76,1372.88
27.02.2023,05.03.2023,soldApartments,1,0,54276.6,1567.03
27.02.2023,05.03.2023,soldApartments,2,1,95605.82,1737.91
27.02.2023,05.03.2023,soldApartments,2,0,84524,1630.11
27.02.2023,05.03.2023,soldApartments,3,1,171565.93,1999.34
27.02.2023,05.03.2023,soldApartments,3,0,133502.22,1725.49
27.02.2023,05.03.2023,soldApartments,4,1,502106.85,3055.22
27.02.2023,05.03.2023,soldApartments,4,0,274503.26,2088.17
06.03.2023,12.03.2023,listings,,,118138.4,1669.82
06.03.2023,12.03.2023,listings,1,,53726.02,1462.38
06.03.2023,12.03.2023,listings,2,,87122.41,1574.5
06.03.2023,12.03.2023,listings,3,,142114.03,1752.68
06.03.2023,12.03.2023,listings,4,,327093.61,2297.44
