startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
20.02.2023,26.02.2023,soldApartments,2,0,83929.47,1625.86
20.02.2023,26.02.2023,soldApartments,3,1,161228.8,1889.87
20.02.2023,26.02.2023,soldApartments,3,0,133511.94,1726.12
20.02.2023,26.02.2023,soldApartments,4,1,461705.94,2786.68
20.02.2023,26.02.2023,soldApartments,4,0,275745.04,2096.7
27.02.2023,05.03.2023,listings,,,114275.84,1632.43
27.02.2023,05.03.2023,listings,1,,52801.3,1444.42
27.02.2023,05.03.2023,listings,2,,85454.55,1548.91
27.02.2023,05.03.2023,listings,3,,138327.85,1708.7
27.02.2023,05.03.2023,listings,4,,307238.74,2187.04
27.02.2023,05.03.2023,listings,,1,114581.5,1553.59
27.02.2023,05.03.2023,listings,,0,114054.3,1689.57
27.02.2023,05.03.2023,listings,1,1,50430.4,1277.3
27.02.2023,05.03.2023,listings,1,0,54683.04,1577.05
27.02.2023,05.03.2023,listings,2,1,84530.77,1463.14
27.02.2023,05.03.2023,listings,2,0,86278.38,1625.41
27.02.2023,05.03.2023,listings,3,1,144897.33,1680.48
27.02.2023,05.03.2023,listings,3,0,134639.06,1724.54
27.02.2023,05.03.2023,listings,4,1,418210.77,2549.03
27.02.2023,05.03.2023,listings,4,0,257011.49,2023.2
27.02.2023,05.03.2023,apartments,,,123691.32,1711.86
27.02.2023,05.03.2023,apartments,1,,54849.95,1487.73
27.02.2023,05.03.2023,apartments,2,,87202,1619.72
27.02.2023,05.03.2023,apartments,3,,140559.23,1756.13
27.02.2023,05.03.2023,apartments,4,,338753.43,2332.39
27.02.2023,05.03.2023,apartments,,1,134988.38,1742.33
27.02.2023,05.03.2023,apartments,,0,117279.84,1694.57
27.02.2023,05.03.2023,apartments,1,1,54035.13,1352.19
27.02.2023,05.03.2023,apartments,1,0,55357.5,1572.16
27.02.2023,05.03.2023,apartments,2,1,91499.93,1628.43
27.02.2023,05.03.2023,apartments,2,0,84575.27,1614.4
27.02.2023,05.03.2023,apartments,3,1,154802.55,1832.72
27.02.2023,05.03.2023,apartments,3,0,133199.5,1716.56
27.02.2023,05.03.2023,apartments,4,1,448777.24,2793.96
27.02.2023,05.03.2023,apartments,4,0,287476.01,2117.27
27.02.2023,05.03.2023,soldApartments,,,121459.05,1725.27
27.02.2023,05.03.2023,soldApartments,1,,52571.86,1498.58
27.02.2023,05.03.2023,soldApartments,2,,87267.58,1649.54
27.02.2023,05.03.2023,soldApartments,3,,142195.8,1777.85
27.02.2023,05.03.2023,soldApartments,4,,324277.11,2280.16
27.02.2023,05.03.2023,soldApartments,,1,135585.86,1783.75
